cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.0048355899419729,0.0209424083769633,0.0104712041884816,True,23,23,71106002,gemini
0.1298917568692756,0.154228855721393,0.1393034825870646,False,24,27,71108002,gemini
0.015056461731493,0.0629370629370629,0.0559440559440559,True,16,16,71112003,gemini
0.4139161462979482,0.5279187817258884,0.0812182741116751,False,23,25,71157001,gemini
0.0672993960310612,0.0865384615384615,0.0384615384615384,False,27,26,71002003,gemini
0.2518382352941176,0.3626373626373626,0.0659340659340659,True,14,14,71133003,gemini
0.036231884057971,0.12,0.04,True,6,6,71042002,gemini
0.0231481481481481,0.0833333333333333,0.0277777777777777,False,7,8,71054002,gemini
0.524948024948025,0.6559139784946236,0.1182795698924731,False,32,30,71003003,gemini
0.0212550607287449,0.057471264367816,0.0402298850574712,True,23,23,71111002,gemini
0.0048355899419729,0.0209424083769633,0.0104712041884816,True,23,23,71106002,gemini
0.1290591174021648,0.154228855721393,0.1343283582089552,False,24,27,71108002,gemini
0.0200752823086574,0.0769230769230769,0.0699300699300699,False,16,15,71112003,gemini
0.4326494201605709,0.5482233502538071,0.1015228426395939,False,23,24,71157001,gemini
0.0672993960310612,0.0865384615384615,0.0384615384615384,False,27,26,71002003,gemini
0.2536764705882353,0.3736263736263736,0.0769230769230769,True,14,14,71133003,gemini
0.1159420289855072,0.12,0.04,False,6,7,71042002,gemini
0.0231481481481481,0.0833333333333333,0.0277777777777777,False,7,8,71054002,gemini
0.5280665280665281,0.6612903225806451,0.1182795698924731,False,32,31,71003003,gemini
0.029352226720647773,0.06321839080459771,0.040229885057471264,False,23,24,071111002,gemini
